pid	ppid	status_name	stat_comm	user	kthread	state	policy	priority	nice	threads	rss_kb	vsz_kb	pss_kb	socket_count	fd_devices	exe	cmdline	cgroup
3736	1	exd_adapter_linux		root	0		TS	19	0	27	45676	864944		25	/dev/shm/fastdds_port7431;/dev/shm/fastdds_port7430;/dev/shm/fastdds_b908146d0f0336ec;/dev/shm/fastdds_port7429;/dev/shm/fastdds_port7428;/dev/shm/fastdds_19a0f3a64139b440;/dev/shm/fastdds_port7425;/dev/shm/fastdds_port7424;/dev/shm/fastdds_8c4d61ed1364a699;/dev/shm/fastdds_port7411;/dev/shm/fastdds_port7410;/dev/shm/fastdds_a842883fbd3694ce;/dev/shm/fastdds_port7427;/dev/shm/fastdds_port7426;/dev/shm/fastdds_404bf134ee3aa057;/dev/shm/fastdds_port7423;/dev/shm/fastdds_16a1a7d344778c31;/dev/shm/fastdds_ed3c01aa2bc8606d;/dev/shm/fastdds_port7422;/dev/shm/fastdds_port7413;/dev/shm/fastdds_port7412;/dev/shm/fastdds_port7415;/dev/shm/fastdds_fa031f2a34f80fdd;/dev/shm/fastdds_002e1f969f48e96b;/dev/shm/fastdds_0b5ff3e7ee93a96e;/dev/shm/fastdds_4b80b252e9f3622a;/dev/shm/vcore_env;/dev/shm/fastdds_port7414;/dev/shm/fastdds_port7421;/dev/shm/fastdds_port7420;/dev/shm/fastdds_port7419;/dev/shm/fastdds_port7418;/dev/shm/fastdds_port7400;/dev/shm/fastdds_port7417;/dev/shm/fastdds_port7416;/dev/shm/fastdds_4b80b252e9f3622a_el;/dev/shm/fastdds_port7416_el;/dev/shm/fastdds_port7400_sl;/dev/shm/fastdds_port7417_el	/usr/bin/exd_adapter_linux	/usr/bin/exd_adapter_linux -c /etc/exd/adapter_config/	
3814	1	rpc.mountd		root	0		TS	19	0	1	3688	4736		15		/usr/sbin/rpc.mountd	/usr/sbin/rpc.mountd -F	
3815	1	busybox		root	0		TS	19	0	1	1024	4236		1		/bin/busybox	/bin/busybox telnetd -l /bin/sh -p 23	
3824	1	rpc.statd		root	0		TS	19	0	1	2108	2972		8		/usr/sbin/rpc.statd	/usr/sbin/rpc.statd -F	
3825	1	nvdata_service		root	0		TS	19	0	1	5184	13796		4		/usr/bin/nvdata_service	/usr/bin/nvdata_service	
3827	1	polarisd		root	0		TS	19	0	5	3612	235312		7		/usr/bin/polarisd	/usr/bin/polarisd	
3830	1	polaris-monitor		root	0		TS	19	0	6	4576	376968		5	/sys/devices/virtual/thermal/thermal_zone36/temp;/sys/devices/virtual/thermal/thermal_zone64/temp;/sys/devices/virtual/thermal/thermal_zone123/temp;/sys/devices/virtual/thermal/thermal_zone92/temp;/sys/devices/virtual/thermal/thermal_zone26/temp;/sys/devices/virtual/thermal/thermal_zone2/temp;/sys/devices/virtual/thermal/thermal_zone54/temp;/sys/devices/virtual/thermal/thermal_zone113/temp;/sys/devices/virtual/thermal/thermal_zone82/temp;/sys/devices/virtual/thermal/thermal_zone16/temp;/sys/devices/virtual/thermal/thermal_zone44/temp;/sys/devices/virtual/thermal/thermal_zone103/temp;/sys/devices/virtual/thermal/thermal_zone72/temp;/sys/devices/virtual/thermal/thermal_zone131/temp;/sys/devices/virtual/thermal/thermal_zone34/temp;/sys/devices/virtual/thermal/thermal_zone62/temp;/sys/devices/virtual/thermal/thermal_zone121/temp;/sys/devices/virtual/thermal/thermal_zone90/temp;/sys/devices/virtual/thermal/thermal_zone24/temp;/sys/devices/virtual/thermal/thermal_zone0/temp;/sys/devices/virtual/thermal/thermal_zone52/temp;/sys/devices/virtual/thermal/thermal_zone111/temp;/sys/devices/virtual/thermal/thermal_zone80/temp;/sys/devices/virtual/thermal/thermal_zone14/temp;/sys/devices/virtual/thermal/thermal_zone42/temp;/sys/devices/virtual/thermal/thermal_zone101/temp;/sys/devices/virtual/thermal/thermal_zone70/temp;/sys/devices/virtual/thermal/thermal_zone99/temp;/sys/devices/virtual/thermal/thermal_zone32/temp;/sys/devices/virtual/thermal/thermal_zone9/temp;/sys/devices/virtual/thermal/thermal_zone60/temp;/sys/devices/virtual/thermal/thermal_zone89/temp;/sys/devices/virtual/thermal/thermal_zone22/temp;/sys/devices/virtual/thermal/thermal_zone50/temp;/sys/devices/virtual/thermal/thermal_zone79/temp;/sys/devices/virtual/thermal/thermal_zone12/temp;/sys/devices/virtual/thermal/thermal_zone40/temp;/sys/devices/virtual/thermal/thermal_zone69/temp;/sys/devices/virtual/thermal/thermal_zone128/temp;/sys/devices/virtual/thermal/thermal_zone97/temp;/sys/devices/virtual/thermal/thermal_zone30/temp;/sys/devices/virtual/thermal/thermal_zone7/temp;/sys/devices/virtual/thermal/thermal_zone59/temp;/sys/devices/virtual/thermal/thermal_zone118/temp;/sys/devices/virtual/thermal/thermal_zone87/temp;/sys/devices/virtual/thermal/thermal_zone20/temp;/sys/devices/virtual/thermal/thermal_zone49/temp;/sys/devices/virtual/thermal/thermal_zone108/temp;/sys/devices/virtual/thermal/thermal_zone77/temp;/sys/devices/virtual/thermal/thermal_zone10/temp;/sys/devices/virtual/thermal/thermal_zone136/temp;/sys/devices/virtual/thermal/thermal_zone39/temp;/sys/devices/virtual/thermal/thermal_zone67/temp;/sys/devices/virtual/thermal/thermal_zone126/temp;/sys/devices/virtual/thermal/thermal_zone95/temp;/sys/devices/virtual/thermal/thermal_zone29/temp;/sys/devices/virtual/thermal/thermal_zone5/temp;/sys/devices/virtual/thermal/thermal_zone57/temp;/sys/devices/virtual/thermal/thermal_zone116/temp;/sys/devices/virtual/thermal/thermal_zone85/temp;/sys/devices/virtual/thermal/thermal_zone19/temp;/sys/devices/virtual/thermal/thermal_zone47/temp;/sys/devices/virtual/thermal/thermal_zone106/temp;/sys/devices/virtual/thermal/thermal_zone75/temp;/sys/devices/virtual/thermal/thermal_zone134/temp;/sys/devices/virtual/thermal/thermal_zone37/temp;/sys/devices/virtual/thermal/thermal_zone65/temp;/sys/devices/virtual/thermal/thermal_zone124/temp;/sys/devices/virtual/thermal/thermal_zone93/temp;/sys/devices/virtual/thermal/thermal_zone27/temp;/sys/devices/virtual/thermal/thermal_zone3/temp;/sys/devices/virtual/thermal/thermal_zone55/temp;/sys/devices/virtual/thermal/thermal_zone114/temp;/sys/devices/virtual/thermal/thermal_zone83/temp;/sys/devices/virtual/thermal/thermal_zone17/temp;/sys/devices/virtual/thermal/thermal_zone45/temp;/sys/devices/virtual/thermal/thermal_zone104/temp;/sys/devices/virtual/thermal/thermal_zone73/temp;/sys/devices/virtual/thermal/thermal_zone132/temp;/sys/devices/virtual/thermal/thermal_zone35/temp;/sys/devices/virtual/thermal/thermal_zone63/temp;/sys/devices/virtual/thermal/thermal_zone122/temp;/sys/devices/virtual/thermal/thermal_zone91/temp;/sys/devices/virtual/thermal/thermal_zone25/temp;/sys/devices/virtual/thermal/thermal_zone1/temp;/sys/devices/virtual/thermal/thermal_zone53/temp;/sys/devices/virtual/thermal/thermal_zone112/temp;/sys/devices/virtual/thermal/thermal_zone81/temp;/sys/devices/virtual/thermal/thermal_zone15/temp;/sys/devices/virtual/thermal/thermal_zone43/temp;/sys/devices/virtual/thermal/thermal_zone102/temp;/sys/devices/virtual/thermal/thermal_zone71/temp;/sys/devices/virtual/thermal/thermal_zone130/temp;/sys/devices/virtual/thermal/thermal_zone33/temp;/sys/devices/virtual/thermal/thermal_zone120/temp;/sys/devices/virtual/thermal/thermal_zone23/temp;/sys/devices/virtual/thermal/thermal_zone51/temp;/sys/devices/virtual/thermal/thermal_zone110/temp;/sys/devices/virtual/thermal/thermal_zone13/temp;/sys/devices/virtual/thermal/thermal_zone41/temp;/sys/devices/virtual/thermal/thermal_zone100/temp;/sys/devices/virtual/thermal/thermal_zone129/temp;/sys/devices/virtual/thermal/thermal_zone98/temp;/sys/devices/virtual/thermal/thermal_zone31/temp;/sys/devices/virtual/thermal/thermal_zone8/temp;/sys/devices/virtual/thermal/thermal_zone119/temp;/sys/devices/virtual/thermal/thermal_zone88/temp;/sys/devices/virtual/thermal/thermal_zone21/temp;/sys/devices/virtual/thermal/thermal_zone109/temp;/sys/devices/virtual/thermal/thermal_zone78/temp;/sys/devices/virtual/thermal/thermal_zone11/temp;/sys/devices/virtual/thermal/thermal_zone137/temp;/sys/devices/virtual/thermal/thermal_zone68/temp;/sys/devices/virtual/thermal/thermal_zone127/temp;/sys/devices/virtual/thermal/thermal_zone96/temp;/sys/devices/virtual/thermal/thermal_zone6/temp;/sys/devices/virtual/thermal/thermal_zone58/temp;/sys/devices/virtual/thermal/thermal_zone117/temp;/sys/devices/virtual/thermal/thermal_zone86/temp;/sys/devices/virtual/thermal/thermal_zone48/temp;/sys/devices/virtual/thermal/thermal_zone107/temp;/sys/devices/virtual/thermal/thermal_zone76/temp;/sys/devices/virtual/thermal/thermal_zone135/temp;/sys/devices/virtual/thermal/thermal_zone38/temp;/sys/devices/virtual/thermal/thermal_zone66/temp;/sys/devices/virtual/thermal/thermal_zone125/temp;/sys/devices/virtual/thermal/thermal_zone94/temp;/sys/devices/virtual/thermal/thermal_zone28/temp;/sys/devices/virtual/thermal/thermal_zone4/temp;/sys/devices/virtual/thermal/thermal_zone56/temp;/sys/devices/virtual/thermal/thermal_zone115/temp;/sys/devices/virtual/thermal/thermal_zone84/temp;/sys/devices/virtual/thermal/thermal_zone18/temp;/sys/devices/virtual/thermal/thermal_zone105/temp;/sys/devices/virtual/thermal/thermal_zone74/temp;/sys/devices/virtual/thermal/thermal_zone133/temp	/usr/bin/polaris-monitor	/usr/bin/polaris-monitor	
3836	1	qdss-service		root	0		TS	19	0	4	3584	261576		4	/dev/shm/lrmc_rq_3836_2_qdss-service;/sys/firmware/devicetree/base/soc@0/qdss-service@11A05000/iommus;/dev/kiumd;/dev/vfio/vfio;/dev/vfio/135	/usr/bin/qdss-service	/usr/bin/qdss-service	
3837	1	proftpd:		nobody	0		TS	19	0	1	2180	3944		2			proftpd: (accepting connections)	
3838	1	rtl9071_daemon		root	0		TS	19	0	3	3892	88612		4	/dev/spidev2.0	/usr/bin/rtl9071_daemon	/usr/bin/rtl9071_daemon	
3856	1	vhost-user-frpc		root	0		TS	19	0	22	62008	36846880		5	/dev/shm/lrmc_rq_3856_1_vhost-user-frpc;/dev/hyp_udmabuf	/usr/bin/vhost-user-frpc	/usr/bin/vhost-user-frpc -s /tmp/sock_file_frpc -d	
3859	1	vlogmanager		root	0		TS	19	0	4	35760	293168		3		/usr/bin/vlogmanager	/usr/bin/vlogmanager	
3860	1	vsock_misc		root	0		TS	19	0	1	1284	2200		3		/usr/bin/vsock_misc	/usr/bin/vsock_misc	
3917	1	xdja_idps		root	0		TS	19	0	5	6120	328216		4		/usr/xdja_idps/bin/xdja_idps	/usr/xdja_idps/bin/xdja_idps	
3918	2	lockd	lockd	root	1		TS	19	0	1	0	0						
3931	1	compresmon_rm		root	0		TS	19	0	32	68752	2380412		3	/dev/shm/lrmc_rq_3989_1_compute-cape;/dev/shm/lrmc_rq_3931_1_compresmon_rm;/dev/shm/compressched_shm_domain_id-82;/dev/shm/compressched_shm_domain_id-81;/dev/shm/compressched_shm_domain_id-80;/dev/shm/compressched_shm_domain_id-19;/dev/shm/compressched_shm_domain_id-18;/dev/shm/compressched_shm_domain_id-17;/dev/shm/compressched_shm_domain_id-16;/sys/firmware/devicetree/base/soc@0/nsp_sysmon@89b00000/iommus;/dev/kiumd;/dev/vfio/vfio;/dev/vfio/133	/usr/bin/compresmon_rm	/usr/bin/compresmon_rm	
3935	1	systemd		root	0		TS	38	-19	1	22300	32248		10	/sys/fs/selinux/status;/sys/fs/cgroup/user.slice/user-0.slice/user@0.service;/sys/fs/cgroup/user.slice/user-0.slice/user@0.service/init.scope/memory.pressure	/usr/lib/systemd/systemd	/usr/lib/systemd/systemd --user	
3936	1	bash		root	0		TS	19	0	1	2700	3808		2		/bin/bash	/bin/bash /usr/bin/x4_startup.sh	
3972	3936	someipd		root	0		TS	19	0	1	3052	5308		26		/usr/bin/someipd	/usr/bin/someipd -c /usr/bin/someip_config-IVI.xml -d eth1.10 -n VLAN10	
3975	3936	someipd		root	0		TS	19	0	1	3048	5308		28		/usr/bin/someipd	/usr/bin/someipd -c /usr/bin/someip_config-IVI.xml -d eth1.11 -n VLAN11	
3978	3936	someipd		root	0		TS	19	0	1	3056	5308		34		/usr/bin/someipd	/usr/bin/someipd -c /usr/bin/someip_config-IVI.xml -d eth1.12 -n VLAN12	
3981	3936	someipd		root	0		TS	19	0	1	3044	5308		28		/usr/bin/someipd	/usr/bin/someipd -c /usr/bin/someip_config-IVI.xml -d eth1.13 -n VLAN13	
3984	3936	someipd		root	0		TS	19	0	1	3036	5308		9		/usr/bin/someipd	/usr/bin/someipd -c /usr/bin/someip_config-IVI.xml -d eth1.14 -n VLAN14	
3987	3936	someipd		root	0		TS	19	0	1	3056	5308		17		/usr/bin/someipd	/usr/bin/someipd -c /usr/bin/someip_config-IVI.xml -d eth0.19 -n VLAN19	
3988	3935	(sd-pam)		root	0		TS	19	0	1	3036	20388		3			(sd-pam)	
3989	1	compute-cape		root	0		TS	19	0	2	5712	121356		3	/dev/shm/lrmc_rq_3989_2_compute-cape;/dev/shm/lrmc_rq_3989_1_compute-cape	/usr/bin/compute-cape	/usr/bin/compute-cape -f /etc/spv_smpl.xml	
3993	1	agetty		root	0		TS	19	0	1	1496	2260			/dev/tty1	/sbin/agetty	/sbin/agetty -o -p -- \u --noclear - linux	
4059	1	agetty		root	0		TS	19	0	1	1676	2392			/dev/hvc0	/sbin/agetty	/sbin/agetty -8 -L hvc0 115200 linux	
4060	1	agetty		root	0		TS	19	0	1	1676	2392			/dev/ttyMSM0	/sbin/agetty	/sbin/agetty -8 -L ttyMSM0 115200 linux	
4062	1	backlight_server		root	0		TS	19	0	1	1780	4788		3		/usr/bin/backlight_server	/usr/bin/backlight_server	
4063	1	VirtIOGPU2DBackendService		display	0		TS	19	0	11	7836	425916		3	/dev/shm/lrmc_rq_4063_2_VirtIOGPU2DBack;/dev/shm/lrmc_rq_4063_1_VirtIOGPU2DBack;/dev/dma_heap/system;/dev/hab	/usr/bin/VirtIOGPU2DBackendService	/usr/bin/VirtIOGPU2DBackendService /usr/bin/config.xml	
4086	1	qseecomd		system	0		TS	19	0	29	7804	2080604		4	/dev/shm/lrmc_rq_4086_1_qseecomd;/dev/shm/sem.pQjNa7;/sys/power/wake_lock;/sys/power/wake_unlock	/usr/bin/qseecomd	/usr/bin/qseecomd	
4121	1	touch_central		root	0		TS	19	0	4	2588	97488		3	/dev/i2c-1;/dev/uinput;/dev/gpiochip0	/usr/bin/touch_central	/usr/bin/touch_central	
4127	1	touch_cluster		root	0		TS	19	0	4	2572	97376		3	/dev/i2c-8;/dev/gpiochip0	/usr/bin/touch_cluster	/usr/bin/touch_cluster	
4164	2	irq/485-central_296_tp_irq	irq/485-central_296_tp_irq	root	1		FF	90	-	1	0	0						
4182	2	irq/486-cluster_tp_irq	irq/486-cluster_tp_irq	root	1		FF	90	-	1	0	0						
4199	1	gpce_be		root	0		TS	19	0	10	3508	82088		3	/sys/firmware/devicetree/base/soc@0/vfio_gpce_gvm_ns_tzdec_cb/iommus;/dev/kiumd;/dev/vfio/vfio;/dev/vfio/144;/sys/firmware/devicetree/base/soc@0/vfio_gpce_gvm_s_tzdec_cb/iommus;/dev/vfio/143;/sys/firmware/devicetree/base/soc@0/vfio_hwkm_gpce_core_0@1dc0000/iommus;/dev/vfio/142;/dev/hab	/usr/bin/gpce_be	/usr/bin/gpce_be	
4200	1	nvdata-bspconfig		root	0		TS	19	0	1	6620	310204		2	/dev/shm/lrmc_rq_4200_1_nvdata-bspconfi	/usr/bin/nvdata-bspconfig	/usr/bin/nvdata-bspconfig	
4201	2	irq/487-vfio-irq[487](1dc0000.vfio_hwkm_gpce_core_0)	irq/487-vfio-irq[487](1dc0000.vfio_hwkm_gpce_core_0)	root	1		FF	90	-	1	0	0						
4211	1	qcrosvm		root	0		TS	19	0	122	7341276	43478332		96	/sys/kernel/tracing/trace_marker;/dev/gunyah;/dev/sda32;/dev/sda27;/dev/sdg12;/dev/sda30;/dev/sdg15;/dev/sde25;/dev/sdf22;/dev/sda28;/dev/sdg13;/dev/sda26;/dev/sdg11;/dev/sde39;/dev/sdf25;/dev/sde22;/dev/sdf19;/dev/sda29;/dev/sdg14;/dev/sda33;/dev/sda38;/dev/sda37;/dev/sda45;/dev/sda34;/dev/sda31;/dev/sdg16;/dev/sda36;/dev/sda39;/dev/sda40;/dev/sda41;/dev/sdd7;/dev/sda42;/dev/sda43;/dev/sda44;/dev/sdd4;/dev/net/tun;/dev/vhost-net;/dev/input/event2;/dev/input/event0;/dev/vhost-vsock	/usr/bin/qcrosvm	/usr/bin/qcrosvm --vm=autoghgvm --use-non-protected-virtio --disk=/dev/disk/by-partlabel/la_devinfo,label=21,rw=true --disk=/dev/disk/by-partlabel/la_init_boot,label=22,rw=true --disk=/dev/disk/by-partlabel/la_init_boot_bak,label=23,rw=true --disk=/dev/disk/by-partlabel/la_vendor_boot,label=24,rw=true --disk=/dev/disk/by-partlabel/la_vendor_boot_bak,label=25,rw=true --disk=/dev/disk/by-partlabel/dsp,label=26,rw=false --disk=/dev/disk/by-partlabel/dsp_bak,label=27,rw=false --disk=/dev/disk/by-partlabel/la_dtbo,label=28,rw=true --disk=/dev/disk/by-partlabel/la_dtbo_bak,label=29,rw=true --disk=/dev/disk/by-partlabel/la_boot,label=2A,rw=true --disk=/dev/disk/by-partlabel/la_boot_bak,label=2B,rw=true --disk=/dev/disk/by-partlabel/bluetooth,label=2C,rw=false --disk=/dev/disk/by-partlabel/bluetooth_bak,label=2D,rw=false --disk=/dev/disk/by-partlabel/modem,label=2E,rw=false --disk=/dev/disk/by-partlabel/modem_bak,label=2F,rw=false --disk=/dev/disk/by-partlabel/la_vbmeta,label=30,rw=true --disk=/dev/disk/by-partlabel/la_vbmeta_bak,label=31,rw=true --disk=/dev/disk/by-partlabel/la_misc,label=32,rw=true --disk=/dev/disk/by-partlabel/la_persist,label=33,rw=true --disk=/dev/disk/by-partlabel/la_metadata,label=34,rw=true --disk=/dev/disk/by-partlabel/la_userdata,label=35,rw=true,dio=true --disk=/dev/disk/by-partlabel/la_super,label=36,rw=true --disk=/dev/disk/by-partlabel/la_bootloader_a,label=4E,rw=true --disk=/dev/disk/by-partlabel/la_bootloader_b,label=4F,rw=true --disk=/dev/disk/by-partlabel/la_AI,label=55,rw=true --disk=/dev/disk/by-partlabel/la_map,label=56,rw=true --disk=/dev/disk/by-partlabel/la_log,label=57,rw=true --disk=/dev/disk/by-partlabel/la_hpp,label=58,rw=true --disk=/dev/disk/by-partlabel/la_calibration,label=59,rw=true --disk=/dev/disk/by-partlabel/la_cam_dvr,label=5A,rw=true --disk=/dev/disk/by-partlabel/la_cam_media,label=5B,rw=true --disk=/dev/disk/by-partlabel/la_cam_crash,label=5C,rw=true --disk=/dev/disk/by-partlabel/la_persist_cert,label=5D,rw=true --net=true,label=38,ip_addr=10.10.10.10,netmask=255.255.255.0,mac=4A:6F:F0:05:7C:24 --net=true,label=37,ip_addr=10.10.10.11,netmask=255.255.255.0,mac=4A:6F:F0:05:7C:25 --vhost-user-hab /tmp/linux-vm2-vnw-skt,label=48,device-id=96,queue-num=2 --vhost-user-hab /tmp/linux-vm2-gpce-skt,label=49,device-id=98,queue-num=2 --vhost-user-hab /tmp/linux-vm2-ext-skt,label=4A,device-id=97,queue-num=6 --vhost-user-hab /tmp/linux-vm2-soccp-skt,label=4B,device-id=99,queue-num=2 --vhost-user-hab /tmp/linux-vm2-dprx-skt,label=4C,device-id=100,queue-num=4 --vhost-user-hab /tmp/linux-vm2-eva-skt,label=4D,device-id=101,queue-num=2 --vhost-user-hab /tmp/linux-vm2-disp-skt,label=3C,device-id=93,queue-num=10 --vhost-user-hab /tmp/linux-vm2-ogles-skt,label=39,device-id=94,queue-num=2 --vhost-user-hab /tmp/linux-vm2-misc-skt,label=3A,device-id=90,queue-num=2 --vhost-user-hab /tmp/linux-vm2-aud-skt,label=3B,device-id=91,queue-num=8 --vhost-user-hab /tmp/linux-vm2-vid-skt,label=3D,device-id=95,queue-num=6 --vhost-user-hab /tmp/linux-vm2-cam-skt,label=3E,device-id=92,queue-num=4 --vhost-user-scmi /tmp/pt-dev-skt,label=42 --input=/dev/input/touchscreen1,label=3F --input=/dev/input/vmm-autoghgvm-pwr-key,label=40 --vhost-user-gp /tmp/gp_hello,label=44 --vhost-user-frpc /tmp/sock_file_frpc,label=45 --vhost-user-ssr /tmp/linux-vm2-ssr-skt0,label=47 --vhost-user-i2c /tmp/linux-vm2-i2c-skt0,label=51 --vhost-user-eavb /tmp/linux-vm2-eavb-skt,label=52 --vhost-user-gpio /tmp/linux-vm2-gpio-skt0,label=53 --console=/log/la_gvm/la_gvm.txt,label=41 --vsock cid=100,label=43	
4214	1	ssgtzd		root	0		TS	19	0	5	4580	304072		3	/dev/shm/lrmc_rq_4214_1_ssgtzd	/usr/bin/ssgtzd	/usr/bin/ssgtzd	
4273	2	irq/488-vm52_susp_irq	irq/488-vm52_susp_irq	root	1		FF	90	-	1	0	0						
4274	2	irq/489-gh_dbl_rx_5	irq/489-gh_dbl_rx_5	root	1		FF	90	-	1	0	0						
4275	2	irq/490-gh_dbl_rx_6	irq/490-gh_dbl_rx_6	root	1		FF	90	-	1	0	0						
4276	2	irq/491-gh_dbl_rx_4	irq/491-gh_dbl_rx_4	root	1		FF	90	-	1	0	0						
4277	2	irq/492-gh_msgq_tx_4	irq/492-gh_msgq_tx_4	root	1		FF	90	-	1	0	0						
4278	2	irq/493-gh_msgq_rx_4	irq/493-gh_msgq_rx_4	root	1		FF	90	-	1	0	0						
4279	2	irq/494-gh_msgq_tx_8	irq/494-gh_msgq_tx_8	root	1		FF	90	-	1	0	0						
4280	2	irq/495-gh_msgq_rx_8	irq/495-gh_msgq_rx_8	root	1		FF	90	-	1	0	0						
4288	2	irq/496-virtio_dev_20	irq/496-virtio_dev_20	root	1		FF	90	-	1	0	0						
4289	2	irq/497-virtio_dev_21	irq/497-virtio_dev_21	root	1		FF	90	-	1	0	0						
4290	2	irq/498-virtio_dev_22	irq/498-virtio_dev_22	root	1		FF	90	-	1	0	0						
4291	2	irq/499-virtio_dev_23	irq/499-virtio_dev_23	root	1		FF	90	-	1	0	0						
4292	2	irq/500-virtio_dev_24	irq/500-virtio_dev_24	root	1		FF	90	-	1	0	0						
4293	2	irq/501-virtio_dev_25	irq/501-virtio_dev_25	root	1		FF	90	-	1	0	0						
4294	2	irq/502-virtio_dev_26	irq/502-virtio_dev_26	root	1		FF	90	-	1	0	0						
4296	2	irq/503-virtio_dev_27	irq/503-virtio_dev_27	root	1		FF	90	-	1	0	0						
4297	2	irq/504-virtio_dev_28	irq/504-virtio_dev_28	root	1		FF	90	-	1	0	0						
4298	2	irq/505-virtio_dev_29	irq/505-virtio_dev_29	root	1		FF	90	-	1	0	0						
4299	2	irq/506-virtio_dev_2a	irq/506-virtio_dev_2a	root	1		FF	90	-	1	0	0						
4300	2	irq/507-virtio_dev_2b	irq/507-virtio_dev_2b	root	1		FF	90	-	1	0	0						
4301	2	irq/508-virtio_dev_2c	irq/508-virtio_dev_2c	root	1		FF	90	-	1	0	0						
4302	2	irq/509-virtio_dev_2d	irq/509-virtio_dev_2d	root	1		FF	90	-	1	0	0						
4303	2	irq/510-virtio_dev_2e	irq/510-virtio_dev_2e	root	1		FF	90	-	1	0	0						
4304	2	irq/511-virtio_dev_2f	irq/511-virtio_dev_2f	root	1		FF	90	-	1	0	0						
4305	2	irq/512-virtio_dev_30	irq/512-virtio_dev_30	root	1		FF	90	-	1	0	0						
4306	2	irq/513-virtio_dev_31	irq/513-virtio_dev_31	root	1		FF	90	-	1	0	0						
4307	2	irq/514-virtio_dev_32	irq/514-virtio_dev_32	root	1		FF	90	-	1	0	0						
4309	2	irq/515-virtio_dev_33	irq/515-virtio_dev_33	root	1		FF	90	-	1	0	0						
4310	2	irq/516-virtio_dev_34	irq/516-virtio_dev_34	root	1		FF	90	-	1	0	0						
4311	2	irq/517-virtio_dev_35	irq/517-virtio_dev_35	root	1		FF	90	-	1	0	0						
4312	2	irq/518-virtio_dev_36	irq/518-virtio_dev_36	root	1		FF	90	-	1	0	0						
4313	2	irq/519-virtio_dev_37	irq/519-virtio_dev_37	root	1		FF	90	-	1	0	0						
4314	2	irq/520-virtio_dev_38	irq/520-virtio_dev_38	root	1		FF	90	-	1	0	0						
4315	2	irq/521-virtio_dev_39	irq/521-virtio_dev_39	root	1		FF	90	-	1	0	0						
4316	2	irq/522-virtio_dev_3a	irq/522-virtio_dev_3a	root	1		FF	90	-	1	0	0						
4317	2	irq/523-virtio_dev_3b	irq/523-virtio_dev_3b	root	1		FF	90	-	1	0	0						
4318	2	irq/524-virtio_dev_3c	irq/524-virtio_dev_3c	root	1		FF	90	-	1	0	0						
4319	2	irq/525-virtio_dev_3d	irq/525-virtio_dev_3d	root	1		FF	90	-	1	0	0						
4320	2	irq/526-virtio_dev_3e	irq/526-virtio_dev_3e	root	1		FF	90	-	1	0	0						
4321	2	irq/527-virtio_dev_3f	irq/527-virtio_dev_3f	root	1		FF	90	-	1	0	0						
4322	2	irq/528-virtio_dev_40	irq/528-virtio_dev_40	root	1		FF	90	-	1	0	0						
4323	2	irq/529-virtio_dev_41	irq/529-virtio_dev_41	root	1		FF	90	-	1	0	0						
4324	2	irq/530-virtio_dev_42	irq/530-virtio_dev_42	root	1		FF	90	-	1	0	0						
4326	2	irq/531-virtio_dev_43	irq/531-virtio_dev_43	root	1		FF	90	-	1	0	0						
4327	2	irq/532-virtio_dev_44	irq/532-virtio_dev_44	root	1		FF	90	-	1	0	0						
4328	2	irq/533-virtio_dev_45	irq/533-virtio_dev_45	root	1		FF	90	-	1	0	0						
4329	2	irq/534-virtio_dev_46	irq/534-virtio_dev_46	root	1		FF	90	-	1	0	0						
4331	2	irq/535-virtio_dev_47	irq/535-virtio_dev_47	root	1		FF	90	-	1	0	0						
4334	2	irq/536-virtio_dev_48	irq/536-virtio_dev_48	root	1		FF	90	-	1	0	0						
4339	2	irq/537-virtio_dev_49	irq/537-virtio_dev_49	root	1		FF	90	-	1	0	0						
4346	2	irq/538-virtio_dev_4a	irq/538-virtio_dev_4a	root	1		FF	90	-	1	0	0						
4351	2	irq/539-virtio_dev_4b	irq/539-virtio_dev_4b	root	1		FF	90	-	1	0	0						
4354	2	irq/540-virtio_dev_4c	irq/540-virtio_dev_4c	root	1		FF	90	-	1	0	0						
4357	2	irq/541-virtio_dev_4d	irq/541-virtio_dev_4d	root	1		FF	90	-	1	0	0						
4358	2	irq/542-virtio_dev_4e	irq/542-virtio_dev_4e	root	1		FF	90	-	1	0	0						
4359	2	irq/543-virtio_dev_4f	irq/543-virtio_dev_4f	root	1		FF	90	-	1	0	0						
4360	2	irq/544-virtio_dev_51	irq/544-virtio_dev_51	root	1		FF	90	-	1	0	0						
4361	2	irq/545-virtio_dev_52	irq/545-virtio_dev_52	root	1		FF	90	-	1	0	0						
4362	2	irq/546-virtio_dev_53	irq/546-virtio_dev_53	root	1		FF	90	-	1	0	0						
4363	2	irq/547-virtio_dev_54	irq/547-virtio_dev_54	root	1		FF	90	-	1	0	0						
4365	2	irq/548-virtio_dev_55	irq/548-virtio_dev_55	root	1		FF	90	-	1	0	0						
4366	2	irq/549-virtio_dev_56	irq/549-virtio_dev_56	root	1		FF	90	-	1	0	0						
4367	2	irq/550-virtio_dev_57	irq/550-virtio_dev_57	root	1		FF	90	-	1	0	0						
4368	2	irq/551-virtio_dev_58	irq/551-virtio_dev_58	root	1		FF	90	-	1	0	0						
